open,close,low,high,vol,time
9137.5,9133.0,9133.0,9137.5,0.0,2020-07-01 11:06:00
9133.0,9134.5,9133.0,9136.0,2823.78305,2020-07-01 11:07:00
9134.5,9134.5,9133.0,9135.5,0.0,2020-07-01 11:08:00
9134.5,9134.0,9134.0,9134.5,0.0,2020-07-01 11:09:00
9134.0,9134.5,9133.5,9134.5,0.0,2020-07-01 11:10:00
9134.5,9135.5,9134.5,9137.5,0.0,2020-07-01 11:11:00
9135.5,9137.0,9135.5,9137.0,0.0,2020-07-01 11:12:00
9137.0,9135.5,9135.5,9137.0,0.0,2020-07-01 11:13:00
9135.5,9134.5,9134.5,9135.5,0.0,2020-07-01 11:14:00
9134.5,9134.0,9134.0,9134.5,1951.9358,2020-07-01 11:15:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 11:16:00
9134.0,9134.0,9134.0,9134.0,1826.8,2020-07-01 11:17:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 11:18:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 11:19:00
9134.0,9128.0,9126.0,9134.0,29293.7151,2020-07-01 11:20:00
9128.0,9128.0,9128.0,9128.0,0.0,2020-07-01 11:21:00
9128.0,9131.0,9128.0,9131.5,41522.50055,2020-07-01 11:22:00
9131.0,9130.5,9130.5,9131.0,27127.62855,2020-07-01 11:23:00
9130.5,9129.5,9128.5,9131.0,9.131,2020-07-01 11:24:00
9129.5,9129.5,9128.5,9130.0,0.0,2020-07-01 11:25:00
9129.5,9129.5,9129.5,9129.5,0.0,2020-07-01 11:26:00
9129.5,9129.0,9129.0,9129.5,601.61455,2020-07-01 11:27:00
9129.0,9130.0,9129.0,9130.0,0.0,2020-07-01 11:28:00
9130.0,9130.0,9130.0,9130.0,0.0,2020-07-01 11:29:00
9130.0,9130.0,9130.0,9130.0,456.5,2020-07-01 11:30:00
9130.0,9138.0,9130.0,9143.0,33383.04405,2020-07-01 11:31:00
9138.0,9129.5,9129.5,9139.0,10133.95365,2020-07-01 11:32:00
9129.5,9128.5,9127.5,9133.5,119839.62655,2020-07-01 11:33:00
9128.5,9119.0,9117.0,9130.0,65471.9372,2020-07-01 11:34:00
9119.0,9122.0,9117.0,9124.5,7241.16785,2020-07-01 11:35:00
9122.0,9125.0,9121.0,9125.0,737.9698,2020-07-01 11:36:00
9125.0,9125.0,9125.0,9127.5,0.0,2020-07-01 11:37:00
9125.0,9127.0,9124.5,9127.0,0.0,2020-07-01 11:38:00
9127.0,9124.5,9124.5,9127.0,0.0,2020-07-01 11:39:00
9124.5,9123.0,9121.0,9125.0,0.0,2020-07-01 11:40:00
9123.0,9125.0,9123.0,9126.0,0.0,2020-07-01 11:41:00
9125.0,9125.0,9125.0,9126.0,0.0,2020-07-01 11:42:00
9125.0,9125.0,9124.5,9125.0,0.0,2020-07-01 11:43:00
9125.0,9126.0,9125.0,9126.0,0.0,2020-07-01 11:44:00
9126.0,9127.5,9126.0,9131.5,510.17135,2020-07-01 11:45:00
9127.5,9127.5,9127.5,9127.5,0.0,2020-07-01 11:46:00
9127.5,9127.5,9127.5,9127.5,0.0,2020-07-01 11:47:00
9127.5,9128.5,9127.5,9129.0,329.53885,2020-07-01 11:48:00
9128.5,9128.0,9128.0,9128.5,0.0,2020-07-01 11:49:00
9128.0,9127.0,9127.0,9128.5,0.0,2020-07-01 11:50:00
9127.0,9127.0,9127.0,9127.0,0.0,2020-07-01 11:51:00
9127.0,9127.5,9127.0,9128.0,0.0,2020-07-01 11:52:00
9127.5,9127.0,9127.0,9128.0,0.0,2020-07-01 11:53:00
9127.0,9127.0,9127.0,9128.5,0.0,2020-07-01 11:54:00
9127.0,9135.0,9127.0,9137.0,1913.20905,2020-07-01 11:55:00
9135.0,9137.0,9135.0,9138.5,0.0,2020-07-01 11:56:00
9137.0,9137.0,9137.0,9137.0,0.0,2020-07-01 11:57:00
9137.0,9141.0,9137.0,9141.0,1371.15,2020-07-01 11:58:00
9141.0,9141.5,9141.0,9142.5,0.0,2020-07-01 11:59:00
9141.5,9144.5,9141.0,9146.5,173.736,2020-07-01 12:00:00
9144.5,9148.0,9144.5,9149.5,2745.71745,2020-07-01 12:01:00
9148.0,9154.5,9148.0,9155.5,10164.738,2020-07-01 12:02:00
9154.5,9153.0,9152.0,9154.5,4770.3029,2020-07-01 12:03:00
9153.0,9154.5,9153.0,9154.5,0.0,2020-07-01 12:04:00
9154.5,9151.5,9151.5,9155.5,11681.93865,2020-07-01 12:05:00
9151.5,9152.5,9151.5,9152.5,0.0,2020-07-01 12:06:00
9152.5,9152.5,9152.5,9152.5,28263.83525,2020-07-01 12:07:00
9152.5,9152.5,9152.5,9152.5,0.0,2020-07-01 12:08:00
9152.5,9152.5,9152.0,9152.5,0.0,2020-07-01 12:09:00
9152.5,9151.5,9151.5,9154.0,0.0,2020-07-01 12:10:00
9151.5,9150.0,9149.5,9151.5,0.0,2020-07-01 12:11:00
9150.0,9151.0,9150.0,9153.5,1815.856,2020-07-01 12:12:00
9151.0,9152.5,9151.0,9152.5,0.0,2020-07-01 12:13:00
9152.5,9152.5,9152.0,9152.5,0.0,2020-07-01 12:14:00
9152.5,9155.0,9152.5,9160.0,9295.5328,2020-07-01 12:15:00
9155.0,9149.5,9145.5,9155.0,6871.55265,2020-07-01 12:16:00
9149.5,9150.0,9149.5,9150.0,0.0,2020-07-01 12:17:00
9150.0,9149.5,9149.0,9151.5,0.0,2020-07-01 12:18:00
9149.5,9154.0,9149.5,9155.0,26429.39865,2020-07-01 12:19:00
9154.0,9158.5,9154.0,9159.0,905.6111,2020-07-01 12:20:00
9158.5,9156.0,9155.5,9158.5,0.0,2020-07-01 12:21:00
9156.0,9158.5,9156.0,9159.0,2252.1981,2020-07-01 12:22:00
9158.5,9158.5,9158.5,9158.5,0.0,2020-07-01 12:23:00
9158.5,9158.5,9158.5,9158.5,87.00575,2020-07-01 12:24:00
9158.5,9158.5,9158.5,9158.5,0.0,2020-07-01 12:25:00
9158.5,9151.0,9147.5,9159.5,23426.98275,2020-07-01 12:26:00
9151.0,9160.0,9151.0,9160.0,2260.867,2020-07-01 12:27:00
9160.0,9159.0,9158.5,9160.0,5136.6013,2020-07-01 12:28:00
9159.0,9159.0,9159.0,9159.0,0.0,2020-07-01 12:29:00
9159.0,9162.5,9159.0,9162.5,174.021,2020-07-01 12:30:00
9162.5,9158.0,9157.5,9162.5,1374.3,2020-07-01 12:31:00
9158.0,9158.0,9158.0,9158.0,0.0,2020-07-01 12:32:00
9158.0,9159.0,9158.0,9159.0,0.0,2020-07-01 12:33:00
9159.0,9154.5,9154.5,9159.0,0.0,2020-07-01 12:34:00
9154.5,9154.0,9153.0,9157.0,5186.43525,2020-07-01 12:35:00
9154.0,9153.0,9153.0,9154.0,0.0,2020-07-01 12:36:00
9153.0,9153.0,9153.0,9153.0,0.0,2020-07-01 12:37:00
9153.0,9153.0,9152.5,9153.0,0.0,2020-07-01 12:38:00
9153.0,9152.0,9152.0,9153.0,0.0,2020-07-01 12:39:00
9152.0,9150.5,9149.5,9153.0,0.0,2020-07-01 12:40:00
9150.5,9152.0,9149.5,9152.0,0.0,2020-07-01 12:41:00
9152.0,9161.5,9152.0,9161.5,10353.40485,2020-07-01 12:42:00
9161.5,9163.5,9161.0,9163.5,2176.7724,2020-07-01 12:43:00
9163.5,9163.5,9161.5,9163.5,0.0,2020-07-01 12:44:00
9163.5,9161.5,9161.5,9163.5,0.0,2020-07-01 12:45:00
9161.5,9161.5,9159.5,9161.5,0.0,2020-07-01 12:46:00
9161.5,9161.5,9161.5,9161.5,0.0,2020-07-01 12:47:00
9161.5,9157.0,9157.0,9161.5,914.7843,2020-07-01 12:48:00
9157.0,9157.0,9157.0,9157.0,0.0,2020-07-01 12:49:00
9157.0,9155.0,9155.0,9157.0,0.0,2020-07-01 12:50:00
9155.0,9155.0,9155.0,9155.0,0.0,2020-07-01 12:51:00
9155.0,9154.5,9154.5,9155.0,0.0,2020-07-01 12:52:00
9154.5,9155.0,9154.5,9157.5,26030.4115,2020-07-01 12:53:00
9155.0,9156.0,9155.0,9156.0,0.0,2020-07-01 12:54:00
9156.0,9153.5,9153.0,9156.0,1707.594,2020-07-01 12:55:00
9153.5,9152.0,9152.0,9153.5,0.0,2020-07-01 12:56:00
9152.0,9151.5,9150.0,9152.0,0.0,2020-07-01 12:57:00
9151.5,9151.5,9151.0,9153.0,0.0,2020-07-01 12:58:00
9151.0,9150.0,9150.0,9151.0,1747.7455,2020-07-01 12:59:00
9150.0,9147.5,9144.5,9150.0,0.0,2020-07-01 13:00:00
9147.5,9148.0,9147.0,9150.5,1536.1171,2020-07-01 13:01:00
9148.0,9148.0,9147.0,9148.0,3231.8529,2020-07-01 13:02:00
9148.0,9148.0,9148.0,9148.5,1480.15,2020-07-01 13:03:00
9148.0,9149.5,9148.0,9149.5,0.0,2020-07-01 13:04:00
9149.5,9149.5,9149.5,9149.5,0.0,2020-07-01 13:05:00
9149.5,9149.5,9146.0,9150.5,24230.59235,2020-07-01 13:06:00
9149.5,9149.5,9149.5,9149.5,0.0,2020-07-01 13:07:00
9149.5,9146.0,9144.5,9149.5,0.0,2020-07-01 13:08:00
9146.0,9144.0,9143.5,9146.0,1494.96225,2020-07-01 13:09:00
9144.0,9147.0,9144.0,9147.0,746.3136,2020-07-01 13:10:00
9147.0,9146.0,9146.0,9148.0,695.23345,2020-07-01 13:11:00
9146.0,9147.0,9146.0,9147.5,0.0,2020-07-01 13:12:00
9147.0,9142.5,9141.5,9147.0,3513.12145,2020-07-01 13:13:00
9142.5,9142.5,9140.5,9146.0,31634.06055,2020-07-01 13:14:00
9142.5,9137.5,9136.0,9142.5,5504.6858,2020-07-01 13:15:00
9137.5,9137.5,9133.0,9138.0,17836.28535,2020-07-01 13:16:00
9137.5,9143.0,9133.0,9143.5,34693.80625,2020-07-01 13:17:00
9143.0,9143.0,9143.0,9143.0,0.0,2020-07-01 13:18:00
9143.0,9144.0,9143.0,9144.0,0.0,2020-07-01 13:19:00
9144.0,9142.0,9140.5,9147.5,670.2552,2020-07-01 13:20:00
9142.0,9140.0,9139.5,9142.0,2827.46595,2020-07-01 13:21:00
9140.0,9143.0,9138.0,9144.5,3184.403,2020-07-01 13:22:00
9143.0,9141.5,9141.5,9144.0,1617.48515,2020-07-01 13:23:00
9141.5,9142.0,9141.5,9142.0,9.1415,2020-07-01 13:24:00
9142.0,9142.0,9142.0,9144.0,0.0,2020-07-01 13:25:00
9142.0,9142.0,9142.0,9142.5,0.0,2020-07-01 13:26:00
9142.0,9142.0,9142.0,9142.0,0.0,2020-07-01 13:27:00
9142.0,9145.0,9142.0,9146.0,5563.0618,2020-07-01 13:28:00
9145.0,9144.0,9140.5,9145.0,1627.632,2020-07-01 13:29:00
9144.0,9145.5,9144.0,9146.0,1001.43225,2020-07-01 13:30:00
9145.5,9148.5,9145.5,9148.5,0.0,2020-07-01 13:31:00
9148.5,9151.0,9148.5,9151.5,1498.10055,2020-07-01 13:32:00
9151.0,9150.5,9150.5,9151.0,7777.925,2020-07-01 13:33:00
9150.5,9150.5,9150.5,9151.5,0.0,2020-07-01 13:34:00
9150.5,9150.5,9148.5,9150.5,0.0,2020-07-01 13:35:00
9150.5,9149.5,9149.5,9150.5,0.0,2020-07-01 13:36:00
9149.5,9151.0,9149.5,9151.5,0.0,2020-07-01 13:37:00
9151.0,9151.5,9150.5,9152.5,0.0,2020-07-01 13:38:00
9151.5,9150.0,9149.0,9152.0,4973.84025,2020-07-01 13:39:00
9150.0,9151.0,9150.0,9153.5,22877.5,2020-07-01 13:40:00
9151.0,9150.5,9150.5,9151.0,1389.96095,2020-07-01 13:41:00
9150.5,9150.5,9149.5,9150.5,0.0,2020-07-01 13:42:00
9150.5,9149.0,9149.0,9150.5,284.5339,2020-07-01 13:43:00
9149.0,9150.0,9149.0,9150.0,0.0,2020-07-01 13:44:00
9150.0,9149.0,9148.5,9150.0,0.0,2020-07-01 13:45:00
9149.0,9149.5,9149.0,9149.5,0.0,2020-07-01 13:46:00
9149.5,9149.0,9149.0,9149.5,0.0,2020-07-01 13:47:00
9149.0,9149.0,9149.0,9149.5,790.4736,2020-07-01 13:48:00
9149.0,9152.0,9149.0,9152.0,0.0,2020-07-01 13:49:00
9152.0,9149.0,9148.5,9152.0,0.0,2020-07-01 13:50:00
9149.0,9149.0,9149.0,9149.0,0.0,2020-07-01 13:51:00
9149.0,9149.0,9149.0,9149.0,0.0,2020-07-01 13:52:00
9149.0,9148.5,9148.5,9149.0,94.22955,2020-07-01 13:53:00
9148.5,9146.0,9146.0,9148.5,53.97615,2020-07-01 13:54:00
9146.0,9148.0,9146.0,9150.5,0.0,2020-07-01 13:55:00
9148.0,9146.5,9146.5,9148.0,0.0,2020-07-01 13:56:00
9146.5,9145.5,9145.0,9146.5,17894.149,2020-07-01 13:57:00
9145.5,9144.5,9144.5,9147.5,4121.7483,2020-07-01 13:58:00
9144.5,9144.5,9144.5,9145.5,7773.675,2020-07-01 13:59:00
9144.5,9144.5,9144.5,9145.5,0.0,2020-07-01 14:00:00
9144.5,9144.5,9144.5,9144.5,0.0,2020-07-01 14:01:00
9144.5,9147.0,9144.5,9147.0,0.0,2020-07-01 14:02:00
9147.0,9144.0,9144.0,9147.0,27586.4373,2020-07-01 14:03:00
9143.5,9138.5,9133.0,9143.5,44255.17485,2020-07-01 14:04:00
9138.5,9138.0,9135.0,9140.0,3613.95375,2020-07-01 14:05:00
9138.0,9135.5,9132.5,9140.5,11457.2518,2020-07-01 14:06:00
9135.0,9134.0,9134.0,9136.0,0.0,2020-07-01 14:07:00
9134.0,9133.5,9131.0,9135.5,1827.0,2020-07-01 14:08:00
9133.5,9134.0,9131.5,9135.0,456.6,2020-07-01 14:09:00
9134.0,9135.5,9132.0,9135.5,0.0,2020-07-01 14:10:00
9135.5,9132.5,9132.0,9135.5,0.0,2020-07-01 14:11:00
9132.5,9132.0,9132.0,9132.5,6849.375,2020-07-01 14:12:00
9132.0,9129.5,9126.5,9132.0,456.575,2020-07-01 14:13:00
9129.5,9132.0,9129.5,9135.0,0.0,2020-07-01 14:14:00
9132.0,9132.0,9130.5,9132.0,43744.37645,2020-07-01 14:15:00
9132.0,9133.5,9132.0,9137.0,1915.6095,2020-07-01 14:16:00
9133.5,9137.0,9133.0,9138.0,2378.2332,2020-07-01 14:17:00
9137.0,9137.5,9133.0,9138.0,0.0,2020-07-01 14:18:00
9137.5,9141.0,9137.5,9141.0,0.0,2020-07-01 14:19:00
9141.0,9141.5,9139.0,9141.5,0.0,2020-07-01 14:20:00
9141.5,9138.5,9138.5,9141.5,32640.48825,2020-07-01 14:21:00
9138.5,9136.5,9131.0,9138.5,15101.2285,2020-07-01 14:22:00
9136.5,9134.5,9134.5,9138.5,0.0,2020-07-01 14:23:00
9134.5,9135.0,9134.5,9135.0,9.135,2020-07-01 14:24:00
9135.0,9135.0,9135.0,9135.0,0.0,2020-07-01 14:25:00
9135.0,9135.0,9135.0,9135.0,0.0,2020-07-01 14:26:00
9135.0,9135.5,9135.0,9142.0,2638.2862,2020-07-01 14:27:00
9135.5,9138.5,9135.5,9140.0,0.0,2020-07-01 14:28:00
9138.5,9138.5,9138.5,9138.5,0.0,2020-07-01 14:29:00
9138.5,9137.5,9136.5,9138.5,1763.634,2020-07-01 14:30:00
9137.5,9138.0,9136.5,9138.0,0.0,2020-07-01 14:31:00
9138.0,9138.0,9137.5,9138.0,0.0,2020-07-01 14:32:00
9138.0,9137.0,9137.0,9138.0,0.0,2020-07-01 14:33:00
9137.0,9143.0,9137.0,9145.5,53185.59315,2020-07-01 14:34:00
9143.0,9142.5,9141.5,9144.0,0.0,2020-07-01 14:35:00
9142.5,9142.5,9141.5,9143.5,1762.7704,2020-07-01 14:36:00
9142.5,9142.5,9142.5,9142.5,0.0,2020-07-01 14:37:00
9142.5,9139.5,9138.5,9143.0,0.0,2020-07-01 14:38:00
9139.5,9140.0,9139.5,9141.0,0.0,2020-07-01 14:39:00
9140.0,9140.0,9140.0,9140.0,0.0,2020-07-01 14:40:00
9140.0,9142.0,9140.0,9143.0,0.0,2020-07-01 14:41:00
9142.0,9143.0,9142.0,9143.0,0.0,2020-07-01 14:42:00
9143.0,9143.0,9143.0,9143.0,0.0,2020-07-01 14:43:00
9143.0,9142.0,9141.0,9145.0,0.0,2020-07-01 14:44:00
9142.0,9142.5,9142.0,9142.5,0.0,2020-07-01 14:45:00
9142.5,9144.0,9142.5,9144.0,0.0,2020-07-01 14:46:00
9144.0,9142.0,9141.5,9144.0,0.0,2020-07-01 14:47:00
9142.0,9141.5,9141.5,9143.0,0.0,2020-07-01 14:48:00
9141.5,9141.0,9140.0,9141.5,0.0,2020-07-01 14:49:00
9141.0,9141.0,9140.0,9143.0,0.0,2020-07-01 14:50:00
9141.0,9143.0,9141.0,9143.5,0.0,2020-07-01 14:51:00
9143.0,9143.0,9143.0,9143.0,0.0,2020-07-01 14:52:00
9143.0,9143.0,9143.0,9143.0,0.0,2020-07-01 14:53:00
9143.0,9143.0,9143.0,9143.0,0.0,2020-07-01 14:54:00
9143.0,9142.5,9142.5,9143.0,0.0,2020-07-01 14:55:00
9142.5,9143.0,9142.5,9143.0,0.0,2020-07-01 14:56:00
9143.0,9141.0,9139.0,9143.0,10000.0665,2020-07-01 14:57:00
9141.0,9140.0,9140.0,9142.5,27.423,2020-07-01 14:58:00
9140.0,9139.0,9139.0,9140.0,0.0,2020-07-01 14:59:00
9139.0,9138.5,9133.5,9139.0,3311.06505,2020-07-01 15:00:00
9138.5,9137.5,9137.5,9138.5,0.0,2020-07-01 15:01:00
9137.5,9140.5,9137.5,9140.5,0.0,2020-07-01 15:02:00
9140.5,9141.5,9140.5,9141.5,1757.91045,2020-07-01 15:03:00
9141.5,9139.5,9139.5,9141.5,0.0,2020-07-01 15:04:00
9140.0,9142.5,9139.5,9142.5,20.108,2020-07-01 15:05:00
9142.5,9146.5,9142.5,9148.5,20320.5958,2020-07-01 15:06:00
9146.5,9148.0,9144.5,9148.0,2001.2542,2020-07-01 15:07:00
9148.0,9146.0,9146.0,9148.0,1609.1332,2020-07-01 15:08:00
9146.0,9146.0,9146.0,9146.0,2745.6292,2020-07-01 15:09:00
9146.0,9144.0,9141.5,9147.5,28664.55565,2020-07-01 15:10:00
9144.0,9147.0,9143.5,9147.5,0.0,2020-07-01 15:11:00
9147.0,9145.0,9143.5,9147.5,14551.6889,2020-07-01 15:12:00
9145.0,9145.0,9143.5,9145.5,24601.879,2020-07-01 15:13:00
9145.0,9144.0,9144.0,9145.0,0.0,2020-07-01 15:14:00
9144.0,9144.5,9144.0,9145.0,4579.43785,2020-07-01 15:15:00
9144.5,9144.5,9144.0,9145.5,28955.45585,2020-07-01 15:16:00
9144.5,9145.5,9144.5,9145.5,0.0,2020-07-01 15:17:00
9145.5,9145.0,9144.5,9145.5,0.0,2020-07-01 15:18:00
9145.0,9147.5,9145.0,9147.5,0.0,2020-07-01 15:19:00
9147.5,9150.0,9145.5,9150.0,2848.6167,2020-07-01 15:20:00
9150.0,9149.5,9149.5,9150.5,0.0,2020-07-01 15:21:00
9149.5,9149.5,9149.0,9149.5,0.0,2020-07-01 15:22:00
9149.5,9152.0,9149.5,9152.5,1880.68345,2020-07-01 15:23:00
9152.0,9151.5,9151.5,9152.5,9.1515,2020-07-01 15:24:00
9151.5,9151.0,9151.0,9153.0,1537.452,2020-07-01 15:25:00
9151.0,9152.0,9151.0,9154.5,1619.43105,2020-07-01 15:26:00
9152.0,9153.0,9152.0,9153.0,0.0,2020-07-01 15:27:00
9153.0,9155.5,9153.0,9155.5,13.7295,2020-07-01 15:28:00
9155.5,9155.5,9153.5,9155.5,0.0,2020-07-01 15:29:00
9155.5,9154.0,9153.0,9155.5,2581.287,2020-07-01 15:30:00
9154.0,9157.0,9154.0,9158.0,1940.86,2020-07-01 15:31:00
9157.0,9154.5,9153.5,9158.5,915.35,2020-07-01 15:32:00
9154.5,9152.5,9151.0,9155.0,0.0,2020-07-01 15:33:00
9152.5,9152.0,9151.0,9154.0,0.0,2020-07-01 15:34:00
9152.0,9151.0,9150.5,9153.5,11392.3082,2020-07-01 15:35:00
9151.0,9151.5,9151.0,9151.5,2244.86255,2020-07-01 15:36:00
9151.5,9150.5,9150.5,9151.5,0.0,2020-07-01 15:37:00
9150.5,9150.5,9150.0,9151.5,0.0,2020-07-01 15:38:00
9150.5,9148.0,9146.0,9151.5,29760.765,2020-07-01 15:39:00
9148.0,9147.0,9146.5,9148.5,0.0,2020-07-01 15:40:00
9147.0,9148.5,9146.5,9148.5,0.0,2020-07-01 15:41:00
9148.5,9147.0,9146.0,9148.5,0.0,2020-07-01 15:42:00
9147.0,9146.5,9146.5,9147.5,0.0,2020-07-01 15:43:00
9146.5,9144.5,9144.5,9147.0,0.0,2020-07-01 15:44:00
9144.5,9147.0,9144.5,9148.0,0.0,2020-07-01 15:45:00
9147.0,9146.0,9143.0,9147.0,0.0,2020-07-01 15:46:00
9146.0,9145.0,9145.0,9146.0,0.0,2020-07-01 15:47:00
9145.0,9145.0,9145.0,9148.0,0.0,2020-07-01 15:48:00
9145.0,9145.0,9145.0,9145.0,0.0,2020-07-01 15:49:00
9145.0,9145.0,9145.0,9146.0,0.0,2020-07-01 15:50:00
9145.0,9147.0,9145.0,9148.0,0.0,2020-07-01 15:51:00
9147.0,9145.0,9145.0,9147.0,0.0,2020-07-01 15:52:00
9145.0,9144.0,9144.0,9145.0,0.0,2020-07-01 15:53:00
9144.0,9144.0,9142.0,9144.0,0.0,2020-07-01 15:54:00
9144.0,9143.0,9143.0,9144.0,0.0,2020-07-01 15:55:00
9143.0,9143.0,9143.0,9143.0,0.0,2020-07-01 15:56:00
9143.0,9142.0,9141.0,9143.5,0.0,2020-07-01 15:57:00
9142.0,9139.5,9138.0,9142.0,0.0,2020-07-01 15:58:00
9140.0,9137.0,9133.0,9140.0,35309.478,2020-07-01 15:59:00
9137.0,9136.5,9136.5,9137.5,0.0,2020-07-01 16:00:00
9136.5,9136.5,9136.5,9136.5,0.0,2020-07-01 16:01:00
9136.5,9137.0,9136.5,9137.0,0.0,2020-07-01 16:02:00
9137.0,9138.5,9137.0,9138.5,0.0,2020-07-01 16:03:00
9138.5,9141.5,9138.5,9141.5,9595.95,2020-07-01 16:04:00
9141.5,9143.5,9141.5,9143.5,0.0,2020-07-01 16:05:00
9143.5,9142.5,9142.5,9143.5,0.0,2020-07-01 16:06:00
9142.5,9144.5,9142.5,9146.5,0.0,2020-07-01 16:07:00
9144.5,9147.5,9144.5,9148.5,0.0,2020-07-01 16:08:00
9147.5,9151.5,9145.0,9151.5,2900.10455,2020-07-01 16:09:00
9151.5,9151.5,9149.0,9152.5,5384.84325,2020-07-01 16:10:00
9151.5,9152.0,9151.5,9152.0,0.0,2020-07-01 16:11:00
9152.0,9152.0,9151.0,9152.5,0.0,2020-07-01 16:12:00
9152.0,9151.0,9151.0,9152.0,0.0,2020-07-01 16:13:00
9151.0,9151.5,9151.0,9151.5,173.869,2020-07-01 16:14:00
9151.5,9149.5,9149.5,9151.5,0.0,2020-07-01 16:15:00
9149.5,9149.5,9145.5,9150.5,4304.2059,2020-07-01 16:16:00
9149.5,9149.5,9149.5,9149.5,0.0,2020-07-01 16:17:00
9149.5,9148.0,9147.0,9149.5,0.0,2020-07-01 16:18:00
9148.0,9147.5,9147.5,9148.0,0.0,2020-07-01 16:19:00
9147.5,9148.5,9147.0,9148.5,1131.66945,2020-07-01 16:20:00
9148.5,9148.5,9148.5,9148.5,0.0,2020-07-01 16:21:00
9148.5,9149.0,9148.5,9149.0,3645.8765,2020-07-01 16:22:00
9149.0,9159.5,9149.0,9161.0,62791.74095,2020-07-01 16:23:00
9159.5,9167.0,9159.0,9167.5,11002.1679,2020-07-01 16:24:00
9167.0,9171.0,9167.0,9175.5,5621.4485,2020-07-01 16:25:00
9171.0,9166.0,9166.0,9172.0,5983.82195,2020-07-01 16:26:00
9166.0,9166.5,9165.5,9169.0,916.75,2020-07-01 16:27:00
9166.5,9170.5,9166.5,9170.5,895.0408,2020-07-01 16:28:00
9170.5,9171.5,9170.5,9172.0,0.0,2020-07-01 16:29:00
9171.5,9176.5,9171.5,9178.5,2257.4768,2020-07-01 16:30:00
9176.5,9172.5,9168.5,9180.0,60363.80595,2020-07-01 16:31:00
9172.5,9171.5,9169.5,9174.0,18563.68715,2020-07-01 16:32:00
9171.5,9169.0,9166.0,9171.5,2295.4343,2020-07-01 16:33:00
9169.0,9169.0,9169.0,9169.5,0.0,2020-07-01 16:34:00
9169.0,9170.5,9169.0,9171.5,0.0,2020-07-01 16:35:00
9170.5,9171.5,9170.5,9173.0,0.0,2020-07-01 16:36:00
9171.5,9171.5,9171.0,9172.5,0.0,2020-07-01 16:37:00
9171.5,9171.0,9170.5,9171.5,0.0,2020-07-01 16:38:00
